pagan_archaicNoneseed1,pagan_archaicNoneseed2,pagan_archaic500000seed1,pagan_archaic500000seed2,pagan_archaic1000000seed1,pagan_archaic1000000seed2,pagan_archaic2000000seed1,pagan_archaic2000000seed2
1.0,0.9620986948390331,0.5536304883695381,0.533525223282779,0.5102068917975122,0.49999142677295944,0.5885427773812246,0.5562911745244193
0.9620986948390331,1.0,0.5384368813250342,0.5124215470904209,0.4911475133868522,0.4830497474665819,0.5742388406223916,0.5415855750570492
0.5536304883695381,0.5384368813250342,1.0,0.9241607976399479,0.925063977645215,0.9106350375494194,0.8886654713987535,0.8958502239118046
0.533525223282779,0.5124215470904209,0.9241607976399479,1.0,0.918737235492376,0.9352087249592781,0.872405942215721,0.9010038518160316
0.5102068917975122,0.4911475133868522,0.925063977645215,0.918737235492376,1.0,0.9369792944209072,0.9204187618975291,0.9282931366049239
0.49999142677295944,0.4830497474665819,0.9106350375494194,0.9352087249592781,0.9369792944209072,1.0,0.8914986462327384,0.9318440910300199
0.5885427773812246,0.5742388406223916,0.8886654713987535,0.872405942215721,0.9204187618975291,0.8914986462327384,1.0,0.9340822858321802
0.5562911745244193,0.5415855750570492,0.8958502239118046,0.9010038518160316,0.9282931366049239,0.9318440910300199,0.9340822858321802,1.0
