pagan_roman_peakNoneseed1,pagan_roman_peakNoneseed2,pagan_roman_peak500000seed1,pagan_roman_peak500000seed2,pagan_roman_peak1000000seed1,pagan_roman_peak1000000seed2,pagan_roman_peak2000000seed1,pagan_roman_peak2000000seed2
0.999184787273407,0.9501093029975891,0.5068657994270325,0.50526362657547,0.6945755481719971,0.6972085237503052,0.7932883501052856,0.7940992116928101
0.9501093029975891,0.9991921186447144,0.5067331194877625,0.504540741443634,0.6946642398834229,0.6967340707778931,0.7935634851455688,0.7938985824584961
0.5068657994270325,0.5067331194877625,0.9994925260543823,0.9318267703056335,0.8898258209228516,0.8585035800933838,0.7560949325561523,0.7407006621360779
0.50526362657547,0.504540741443634,0.9318267703056335,0.9994630813598633,0.8535807132720947,0.8850754499435425,0.7415333986282349,0.7522187232971191
0.6945755481719971,0.6946642398834229,0.8898258209228516,0.8535807132720947,0.9993916153907776,0.9312474727630615,0.9267402291297913,0.8940309286117554
0.6972085237503052,0.6967340707778931,0.8585035800933838,0.8850754499435425,0.9312474727630615,0.9993878602981567,0.8992233872413635,0.9278806447982788
0.7932883501052856,0.7935634851455688,0.7560949325561523,0.7415333986282349,0.9267402291297913,0.8992233872413635,0.9993025660514832,0.9359034895896912
0.7940992116928101,0.7938985824584961,0.7407006621360779,0.7522187232971191,0.8940309286117554,0.9278806447982788,0.9359034895896912,0.9992910027503967
