pagan_archaicNoneseed1,pagan_archaicNoneseed2,pagan_archaic500000seed1,pagan_archaic500000seed2,pagan_archaic1000000seed1,pagan_archaic1000000seed2,pagan_archaic2000000seed1,pagan_archaic2000000seed2
0.9999605417251587,0.9941054582595825,0.5974652767181396,0.5974521636962891,0.46394041180610657,0.46288275718688965,0.3716234862804413,0.36963486671447754
0.9941054582595825,0.9999610781669617,0.5902051329612732,0.5900014638900757,0.457233726978302,0.4562380313873291,0.3658241927623749,0.3639145791530609
0.5974652767181396,0.5902051329612732,0.9997215270996094,0.9282118082046509,0.9080159068107605,0.8852581977844238,0.8256319165229797,0.8083218932151794
0.5974521636962891,0.5900014638900757,0.9282118082046509,0.9997190237045288,0.8861472010612488,0.90609210729599,0.8096619248390198,0.8242272734642029
0.46394041180610657,0.457233726978302,0.9080159068107605,0.8861472010612488,0.9996753931045532,0.9065889716148376,0.8944821953773499,0.8707361817359924
0.46288275718688965,0.4562380313873291,0.8852581977844238,0.90609210729599,0.9065889716148376,0.9996746182441711,0.8720006346702576,0.8938027620315552
0.3716234862804413,0.3658241927623749,0.8256319165229797,0.8096619248390198,0.8944821953773499,0.8720006346702576,0.9996426701545715,0.8795401453971863
0.36963486671447754,0.3639145791530609,0.8083218932151794,0.8242272734642029,0.8707361817359924,0.8938027620315552,0.8795401453971863,0.9996426701545715
